,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
43,AAPL,1981-02-13,0.00160223389403,0.00158670803818,0.00160469530092,0.00158758172353,2788800,0.000123165451289,-0.009435,0.457399,0.026795,127.480003,128.339996,126.040001,126.980003,33360000.0,126.980003
44,AAPL,1981-02-17,0.00162556739734,0.001617517903,0.0016440260681,0.00162649304029,3068800,0.000126184392727,0.009435,0.455998,0.016605,126.980003,128.75,126.43,127.809998,37940000.0,127.809998
45,AAPL,1981-02-18,0.00169556790727,0.00169454256505,0.00171482144902,0.00169653341044,4810400,0.000131618167342,0.016982,0.455027,0.000943,127.809998,129.25,127.089996,128.479996,40410000.0,128.479996
46,AAPL,1981-02-19,0.00160223389403,0.00158670803818,0.00161256151729,0.00159536404914,5577600,0.000123769239576,-0.02453,0.453576,0.019059,128.479996,129.070007,125.980003,126.610001,41630000.0,126.610001
47,AAPL,1981-02-20,0.00151667771522,0.00150198090993,0.00152603370363,0.00150975902777,6092800,0.000117127888386,-0.020756,0.451753,0.033211,126.610001,127.650002,124.660004,126.580002,41900000.0,126.580002
48,AAPL,1981-02-23,0.0015322333841,0.00152508837016,0.00154963222687,0.00153310588008,3528000,0.000118939253249,0.005661,0.45012,0.021323,126.580002,128.279999,125.690002,127.349998,39590000.0,127.349998
49,AAPL,1981-02-24,0.00149334421191,0.00147887351132,0.00149456915282,0.00147863003662,4244800,0.000114713055208,-0.013208,0.448288,0.029248,127.349998,128.759995,126.489998,127.389999,43960000.0,127.389999
50,AAPL,1981-02-25,0.00157112255628,0.00156360063957,0.00158896299405,0.00157201719683,4872000,0.000121957874714,0.022642,0.447231,0.003587,127.389999,129.210007,125.769997,128.520004,45710000.0,128.520004
51,AAPL,1981-02-26,0.00159445612182,0.00158670803818,0.00161256151729,0.00159536404914,2710400,0.000123769239576,0.005661,0.44674,0.003206,128.520004,130.929993,128.020004,130.100006,60300000.0,130.100006
52,AAPL,1981-02-27,0.00164890096288,0.00164832776782,0.00166762459134,0.0016498398926,3690400,0.000127995437617,0.013208,0.447117,0.015848,130.100006,132.020004,129.350006,131.270004,53210000.0,131.270004
53,AAPL,1981-03-02,0.00165667873509,0.00164832776782,0.00167549068184,0.00165762209369,2940000,0.000128599225904,0.001887,0.447343,0.016037,131.270004,132.960007,130.149994,132.009995,47710000.0,132.009995
54,AAPL,1981-03-03,0.00164112306622,0.00162522036921,0.00165189222154,0.00163427530364,4043200,0.000126788181014,-0.00566,0.44723,0.010188,132.009995,132.720001,129.660004,130.559998,48730000.0,130.559998
