,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
27,ABBV,2013-02-11,0.0233975913878,0.0231628708793,0.0234235649933,0.0232100040382,6032100,0.0219171022592,-0.361254,32.377972,0.880554,1517.930054,1518.310059,1513.609985,1517.01001,2684100000.0,1517.01001
28,ABBV,2013-02-12,0.0231644567057,0.0229836127941,0.0230632031102,0.0229316134582,7473800,0.0216542190661,-0.388347,32.364557,1.098209,1517.01001,1522.290039,1515.609985,1519.430054,3414370000.0,1519.430054
29,ABBV,2013-02-13,0.0229377973214,0.0227723415471,0.0230304435346,0.02283450176,4859800,0.0215625169018,-0.135468,32.34752,1.083757,1519.430054,1524.689941,1515.930054,1520.329956,3385880000.0,1520.329956
30,ABBV,2013-02-14,0.0226981879891,0.0235149874902,0.0229387122677,0.0236761476996,7570100,0.0223572791465,1.174071,32.369456,0.101151,1520.329956,1523.140015,1514.02002,1521.380005,3759740000.0,1521.380005
31,ABBV,2013-02-15,0.0239156663724,0.0242064171119,0.0241967064393,0.0243300431475,13296300,0.0229747497278,0.912165,32.418526,0.977191,1521.380005,1524.23999,1514.140015,1519.790039,3838510000.0,1519.790039
32,ABBV,2013-02-19,0.0243106996896,0.0245393280024,0.0243146439252,0.0247249673769,8292700,0.023347675112,0.550908,32.481316,1.445914,1519.790039,1530.939941,1519.790039,1530.939941,3748910000.0,1530.939941
33,ABBV,2013-02-20,0.0247122076569,0.0250514969781,0.0246422462328,0.0249968850522,8096400,0.0236044456398,0.379317,32.551569,1.697889,1530.939941,1530.939941,1511.410034,1511.949951,4240570000.0,1511.949951
34,ABBV,2013-02-21,0.0249259151504,0.0249874744957,0.0250222635992,0.0251069451494,7260900,0.0237083744886,0.15353,32.622194,1.703305,1511.949951,1511.949951,1497.290039,1502.420044,4274600000.0,1502.420044
35,ABBV,2013-02-22,0.0251201928649,0.0248722356919,0.0249895033684,0.0248997707643,4490400,0.0235127414447,-0.289001,32.680868,1.230065,1502.420044,1515.640015,1502.420044,1515.599976,3419320000.0,1515.599976
36,ABBV,2013-02-25,0.0249582942298,0.0247185867278,0.0244849958147,0.024194083015,4665600,0.0228463634485,-0.984414,32.709764,0.1445,1515.599976,1525.839966,1487.849976,1487.849976,4011050000.0,1487.849976
37,ABBV,2013-02-26,0.0243495534192,0.0240719706671,0.0242163619225,0.0240128060754,4463000,0.0226751844505,-0.252876,32.730485,0.220365,1487.849976,1498.98999,1485.01001,1496.939941,3975280000.0,1496.939941
38,ABBV,2013-02-27,0.0239415708016,0.0236750404952,0.0238494493036,0.0237797348922,12238400,0.0224550960069,-0.325128,32.741807,0.663803,1496.939941,1520.079956,1494.880005,1515.98999,3551850000.0,1515.98999
39,ABBV,2013-02-28,0.0237408158465,0.0237774737781,0.0239149684547,0.0239027433885,10321000,0.022571252894,0.171594,32.756852,0.641226,1515.98999,1525.339966,1514.459961,1514.680054,3912320000.0,1514.680054
40,ABBV,2013-03-01,0.0238314784346,0.0243728715968,0.0239477280303,0.0244789490894,8929400,0.0231153613377,0.80379,32.790768,0.050576,1514.680054,1519.98999,1501.47998,1518.199951,3695610000.0,1518.199951
41,ABBV,2013-03-04,0.024304222449,0.0244881097604,0.0245898285532,0.0247573403168,5420800,0.0233782445309,0.388347,32.832315,0.379316,1518.199951,1525.27002,1512.290039,1525.199951,3414430000.0,1525.199951
42,ABBV,2013-03-05,0.0249000107212,0.0246929776068,0.0244325807559,0.0242847211611,6650400,0.0229319529475,-0.659289,32.856598,0.21856,1525.199951,1543.469971,1525.199951,1539.790039,3610690000.0,1539.790039
43,ABBV,2013-03-06,0.0243236515804,0.0242384277129,0.0244849958147,0.02443363034,5489500,0.0230725665882,0.207723,32.884498,0.067735,1539.790039,1545.25,1538.109985,1541.459961,3676890000.0,1541.459961
44,ABBV,2013-03-07,0.0243819357366,0.0243344575952,0.0245308601378,0.0242717753517,4442500,0.0229197276169,-0.225783,32.906141,0.041544,1541.459961,1545.780029,1541.459961,1544.26001,3634710000.0,1544.26001
45,ABBV,2013-03-08,0.0243754578484,0.0241039838289,0.0243474035008,0.0241746610638,4114500,0.0228280234218,-0.135471,32.923898,0.075864,1544.26001,1552.47998,1542.939941,1551.180054,3652260000.0,1551.180054
46,ABBV,2013-03-11,0.0241228966253,0.0244240898388,0.024294988442,0.0243883083536,4614400,0.0230297698079,0.298032,32.94724,0.195074,1551.150024,1556.27002,1547.359985,1556.219971,3091080000.0,1556.219971
47,ABBV,2013-03-12,0.024414314816,0.0245201197212,0.0242753303379,0.0240645983769,6523900,0.0227240918653,-0.451566,32.960202,0.263717,1556.219971,1556.77002,1548.23999,1552.47998,3274910000.0,1552.47998
